btr_id,name,exchange,ticker,country
00001,3i Group,LSE,III,GB
00011,3M Company,NYSE,MMM,US
00021,A. O. Smith,NYSE,AOS,US
00031,A.P. Moller-Maersk,CPH,MAERSK-B,DK
00041,ABB Group,SWX,ABB,CH
00051,Abbott Laboratories,NYSE,ABT,US
00061,AbbVie,NYSE,ABBV,US
00071,Abertis Infraestructuras,BME,ABE,ES
00081,Accenture,NYSE,ACN,IE
00091,Accor,EURONEXT,AC,FR
00101,Actelion,SWX,ATLN,CH
00111,Adecco,SWX,ADEN,CH
00121,Adidas,FWB,ADS,DE
00131,Admiral,LSE,ADM,GB
00141,Adobe,NASDAQ,ADBE,US
00151,Advanced Micro Devices,NASDAQ,AMD,US
00161,Advantest,TSE,6857,JP
00171,Adyen,EURONEXT,ADYEN,NL
00181,AECC Aviation Power,SHSE,600893,CN
00191,Aegon,EURONEXT,AGN,NL
00201,Aena,BME,AENA,ES
00211,Aeon,TSE,8267,JP
00221,Aercap Holdings,NYSE,AER,IE
00231,AES Corporation,NYSE,AES,US
00241,Aflac,NYSE,AFL,US
00251,AGC Group,TSE,5201,JP
00261,Ageas,EBR,AGS,BE
00271,Agilent Technologies,NYSE,A,US
00281,Agnico Eagle Mines,TSX,AEM,CA
00291,Agricultural Bank of China,HKEX,1288,CN
00301,Ahold,EURONEXT,AH,NL
00311,Ahold Delhaize,EURONEXT,AD,NL
00321,AIA Group,HKEX,1299,HK
00331,AIB Group,ISE,AIBG,IE
00341,Air Liquide,EURONEXT,AI,FR
00351,Air Products & Chemicals,NYSE,APD,US
00361,Airbnb,NASDAQ,ABNB,US
00371,Airbus,EURONEXT,AIR,NL
00381,Ajinomoto,TSE,2802,JP
00391,Akamai Technologies,NASDAQ,AKAM,US
00401,Akzo Nobel,EURONEXT,AKZA,NL
00411,Albemarle Corporation,NYSE,ALB,US
00421,Alcon,SWX,ALC,CH
00431,Alexandria Real Estate Equities,NYSE,ARE,US
00441,Alibaba,NYSE,BABA,CN
00451,Alibaba Health,HKEX,0241,HK
00461,Align Technology,NASDAQ,ALGN,US
00471,Alimentation Couche-Tard,TSX,ATD,CA
00481,Allegion,NYSE,ALLE,US
00491,Alliant Energy,NASDAQ,LNT,US
00501,Allianz,XETRA,ALV,DE
00511,Allstate,NYSE,ALL,US
00521,Alnylam Pharmaceuticals,NASDAQ,ALNY,US
00531,Alphabet,NASDAQ,GOOGL,US
00541,Alps Electric,TSE,6770,JP
00551,Altice,EURONEXT,ATC,NL
00561,Altria,NYSE,MO,US
00571,Amada,TSE,6113,JP
00581,Amadeus IT Holding,BME,AMS,ES
00591,Amazon,NASDAQ,AMZN,US
00601,Amcor,ASX,AMCR,AU
00611,Ameren Corporation,NYSE,AEE,US
00621,American Electric Power,NASDAQ,AEP,US
00631,American Express,NYSE,AXP,US
00641,American International,NYSE,AIG,US
00651,American Tower,NYSE,AMT,US
00661,American Water Works,NYSE,AWK,US
00671,Ameriprise Financial,NYSE,AMP,US
00681,Ametek,NYSE,AME,US
00691,Amgen,NASDAQ,AMGN,US
00701,Amorepacific,KRX,090430,KR
00711,Amphenol,NYSE,APH,US
00721,ANA Group,TSE,9202,JP
00731,Analog Devices,NASDAQ,ADI,US
00741,Anglo American,LSE,AAL,GB
00751,Anheuser-Busch InBev,EBR,ABI,BE
00761,Ansys,NASDAQ,ANSS,US
00771,Anta Sports,HKEX,2020,HK
00781,ANZ Holdings,ASX,ANZ,AU
00791,Aon,NYSE,AON,IE
00801,Aozora Bank,TSE,8304,JP
00811,APA Corporation,NASDAQ,APA,US
00821,Apollo Global Management,NYSE,APO,US
00831,Apple,NASDAQ,AAPL,US
00841,Applied Materials,NASDAQ,AMAT,US
00851,AppLovin,NASDAQ,APP,US
00861,APR,KRX,035760,KR
00871,Aptiv,NYSE,APTV,IE
00881,ArcelorMittal,AMS,MT,LU
00891,Arch Capital,NASDAQ,ACGL,BM
00901,Archer-Daniels-Midland,NYSE,ADM,US
00911,Ares Management,NYSE,ARES,US
00921,argenx,EBR,ARGX,BE
00931,Arista Networks,NASDAQ,ANET,US
00941,Aristocrat Leisure,ASX,ALL,AU
00951,Arm,NASDAQ,ARM,GB
00961,Arthur J. Gallagher & Co.,NYSE,AJG,US
00971,Asahi,TSE,2502,JP
00981,Asahi Holdings,TSE,5857,JP
00991,Asahi Kasei,TSE,3407,JP
01001,Ashtead,LSE,AHT,GB
01011,Asics,TSE,7936,JP
01021,ASM International,EURONEXT,ASM,NL
01031,ASML Holding,EURONEXT,ASML,NL
01041,Assa Abloy,STO,ASSA-B,SE
01051,Assicurazioni Generali,BIT,G,IT
01061,Associated British Foods,LSE,ABF,GB
01071,Assurant,NYSE,AIZ,US
01081,Astellas Pharma,TSE,4503,JP
01091,AstraZeneca,LSE,AZN,GB
01101,AT&T,NYSE,T,US
01111,Atlantia,BIT,ATL,IT
01121,Atlas Copco,STO,ATCO-A,SE
01131,Atlassian,NASDAQ,TEAM,AU
01141,Atmos Energy,NYSE,ATO,US
01151,Atos,EURONEXT,ATO,FR
01161,Autodesk,NASDAQ,ADSK,US
01171,Automatic Data Processing,NASDAQ,ADP,US
01181,AutoZone,NYSE,AZO,US
01191,AvalonBay Communities,NYSE,AVB,US
01201,Avery Dennison,NYSE,AVY,US
01211,Aviva,LSE,AV,GB
01221,AXA,EURONEXT,CS,FR
01231,Axon Enterprise,NASDAQ,AXON,US
01241,BAE Systems,LSE,BA,GB
01251,Baidu,NASDAQ,BIDU,CN
01261,Baker Hughes,NASDAQ,BKR,US
01271,Ball Corporation,NYSE,BLL,US
01281,Baloise,SWX,BALN,CH
01291,Banco Sabadell,BME,SAB,ES
01301,Banco Santander,BME,SAN,ES
01311,Bandai Namco Holdings,TSE,7832,JP
01321,Bank Hapoalim,TASE,POLI,IL
01331,Bank Leumi Le-Israel,TASE,LUMI,IL
01341,Bank of Montreal,TSX,BMO,CA
01351,Bank of New York Mellon,NYSE,BK,US
01361,Bank of Nova Scotia,TSX,BNS,CA
01371,Bank of America,NYSE,BAC,US
01381,Bank of China,HKEX,3988,CN
01391,Bank of Ireland,ISE,BIRG,IE
01401,Barclays,LSE,BARC,GB
01411,Barratt Developments,LSE,BDEV,GB
01421,Barrick Gold,TSX,GOLD,CA
01431,BASF,XETRA,BAS,DE
01441,Baxter International,NYSE,BAX,US
01451,Bayer,XETRA,BAYN,DE
01461,BBVA,BME,BBVA,ES
01471,Banco Bilbao Vizcaya Argentaria,BME,BBVA,ES
01481,Becton Dickinson,NYSE,BDX,US
01491,Beiersdorf,XETRA,BEI,DE
01501,Beijing Kingsoft Office Software,SSE,688111,CN
01511,Berkeley Group Holdings,LSE,BKG,GB
01521,Berkshire Hathaway,NYSE,BRK-B,US
01531,Best Buy,NYSE,BBY,US
01541,BGF Retail,KRX,282330,KR
01551,BHP,ASX,BHP,AU
01561,Bio-Techne,NASDAQ,TECH,US
01571,Biogen,NASDAQ,BIIB,US
01581,BlackRock,NYSE,BLK,US
01591,Blackstone,NYSE,BX,US
01601,Block,NYSE,SQ,US
01611,BMW,XETRA,BMW,DE
01621,BNK Financial,KRX,138930,KR
01631,BNP Paribas,EURONEXT,BNP,FR
01641,BNY Mellon,NYSE,BK,US
01651,BOC Hong Kong,HKEX,2388,HK
01661,Boeing,NYSE,BA,US
01671,Booking Holdings,NASDAQ,BKNG,US
01681,Boston Scientific,NYSE,BSX,US
01691,Bouygues,EURONEXT,EN,FR
01701,BP,LSE,BP,GB
01711,Brambles,ASX,BXB,AU
01721,Brenntag,XETRA,BNR,DE
01731,Bridgestone,TSE,5108,JP
01741,Bristol-Myers Squibb,NYSE,BMY,US
01751,British American Tobacco,LSE,BATS,GB
01761,British Land Company,LSE,BLND,GB
01771,Broadcom,NASDAQ,AVGO,US
01781,Broadridge Financial Solutions,NYSE,BR,US
01791,Brookfield,TSX,BN,CA
01801,Brookfield Asset Management,TSX,BAM,CA
01811,Brown & Brown,NYSE,BRO,US
01821,Brown–Forman,NYSE,BF-B,US
01831,BT Group,LSE,BT.A,GB
01841,Budweiser Brewing Company APAC,HKEX,1876,HK
01851,Builders FirstSource,NYSE,BLDR,US
01861,Bunge Global,NYSE,BG,US
01871,Bunzl,LSE,BNZL,GB
01881,Burberry,LSE,BRBY,GB
01891,Burlington Stores,NYSE,BURL,US
01901,BXP,NYSE,BXP,US
01911,BYD Company,HKEX,1211,CN
01921,C.H. Robinson,NASDAQ,CHRW,US
01931,Cadence Design Systems,NASDAQ,CDNS,US
01941,Caesars Entertainment,NASDAQ,CZR,US
01951,CaixaBank,BME,CABK,ES
01961,Camden Property Trust,NYSE,CPT,US
01971,Cameco,TSX,CCJ,CA
01981,Campbell Soup Company,NYSE,CPB,US
01991,Canadian Imperial Bank,TSX,CM,CA
02001,Canadian Natural Resources,TSX,CNQ,CA
02011,Canadian National Railway,TSX,CNR,CA
02021,Canon,TSE,7751,JP
02031,Capgemini,EURONEXT,CAP,FR
02041,Capita,LSE,CPI,GB
02051,Capital One Financial,NYSE,COF,US
02061,Cardinal Health,NYSE,CAH,US
02071,Carlisle Companies,NYSE,CSL,US
02081,Carlsberg,CPH,CARL-B,DK
02091,CarMax,NYSE,KMX,US
02101,Carnival,LSE,CCL,GB
02111,Carnival Corp,NYSE,CCL,US
02121,Carrefour,EURONEXT,CA,FR
02131,Carrier Global,NYSE,CARR,US
02141,Carvana,NYSE,CVNA,US
02151,Casio Computer,TSE,6952,JP
02161,Caterpillar,NYSE,CAT,US
02171,Cboe Global Markets,CBOE,CBOE,US
02181,CBRE Group,NYSE,CBRE,US
02191,CDW Corporation,NASDAQ,CDW,US
02201,Cellnex Telecom,BME,CLNX,ES
02211,Celltrion,KRX,068270,KR
02221,Cencora,NYSE,COR,US
02231,Cenovus Energy,TSX,CVE,CA
02241,Centene Corporation,NYSE,CNC,US
02251,CenterPoint Energy,NYSE,CNP,US
02261,Central Japan Railway,TSE,9022,JP
02271,Centrica,LSE,CNA,GB
02281,CF Industries,NYSE,CF,US
02291,CGI,TSX,GIB.A,CA
02301,Charles River Laboratories,NASDAQ,CRL,US
02311,Charles Schwab Corporation,NYSE,SCHW,US
02321,Charter Communications,NASDAQ,CHTR,US
02331,Check Point Software,NASDAQ,CHKP,IL
02341,Cheil Worldwide,KRX,030000,KR
02351,Cheniere Energy,NYSE,LNG,US
02361,Cheung Kong Infrastructure Holdings,HKEX,1038,HK
02371,Chevron Corporation,NYSE,CVX,US
02381,China Construction Bank,HKEX,0939,CN
02391,China CSSC Holdings,SHSE,600150,CN
02401,China Hongqiao,HKEX,1378,CN
02411,China Life Insurance,HKEX,2628,CN
02421,China Merchants Bank,HKEX,3968,CN
02431,China Mobile,HKEX,0941,CN
02441,China Northern Rare Earth,SHSE,600111,CN
02451,China Overseas Land & Investment,HKEX,0688,HK
02461,China Pacific Insurance Company,HKEX,2601,CN
02471,China Petroleum & Chemical Corporation,HKEX,0386,CN
02481,China Railway,SHSE,601390,CN
02491,China Resources Beer,HKEX,0291,HK
02501,China Resources Land,HKEX,1109,HK
02511,China Resources Mixc Lifestyle,HKEX,1209,HK
02521,China Resources Power,HKEX,0836,HK
02531,China Shenhua Energy,HKEX,1088,CN
02541,China State Construction Engineering,SHSE,601668,CN
02551,China Telecom,HKEX,0728,CN
02561,China Three Gorges Renewables,SHSE,600905,CN
02571,China Tourism Duty Free Corporation,SHSE,601888,CN
02581,China Unicom,HKEX,0762,CN
02591,China United Network Communications,SHSE,600050,CN
02601,China Yangtze Power,SHSE,600900,CN
02611,Chipotle Mexican Grill,NYSE,CMG,US
02621,Chong Kun Dang,KRX,185750,KR
02631,Chow Tai Fook,HKEX,1929,HK
02641,Chr. Hansen Holding,CPH,CHR,DK
02651,Christian Dior,EURONEXT,CDI,FR
02661,Chubb Limited,NYSE,CB,CH
02671,Chubu Electric Power,TSE,9502,JP
02681,Chugai Pharmaceutical,TSE,4519,JP
02691,Church & Dwight,NYSE,CHD,US
02701,Cie Financiere Richemont,SWX,CFR,CH
02711,Cigna,NYSE,CI,US
02721,Cincinnati Financial,NASDAQ,CINF,US
02731,Cincinnati Finl,NASDAQ,CINF,US
02741,Cintas,NASDAQ,CTAS,US
02751,Cisco,NASDAQ,CSCO,US
02761,Cisco Systems,NASDAQ,CSCO,US
02771,CITIC,HKEX,0267,HK
02781,CITIC Securities,HKEX,6030,CN
02791,Citigroup,NYSE,C,US
02801,Citizen Watch,TSE,7762,JP
02811,Citizens Financial,NYSE,CFG,US
02821,CJ,KRX,001040,KR
02831,CJ CheilJedang,KRX,097950,KR
02841,CJ Logistics,KRX,000120,KR
02851,CK Asset Holdings,HKEX,1113,HK
02861,CK Hutchison Holdings,HKEX,0001,HK
02871,Clorox,NYSE,CLX,US
02881,Cloudflare,NYSE,NET,US
02891,CLP Holdings,HKEX,0002,HK
02901,CME,NASDAQ,CME,US
02911,CMS Energy,NYSE,CMS,US
02921,Cnh Industrial NV,NYSE,CNHI,NL
02931,CNOOC,HKEX,0883,CN
02941,Coca Cola Europac,LSE,CCEP,GB
02951,Cognizant,NASDAQ,CTSH,US
02961,Cognizant Tech Solutions,NASDAQ,CTSH,US
02971,Coinbase Global,NASDAQ,COIN,US
02981,Coles,ASX,COL,AU
02991,Colgate-Palmolive,NYSE,CL,US
03001,Coloplast,CPH,COLO-B,DK
03011,Comcast,NASDAQ,CMCSA,US
03021,Comcast Corp A,NASDAQ,CMCSA,US
03031,Commerzbank,XETRA,CBK,DE
03041,Commonwealth Bank of Aus,ASX,CBA,AU
03051,Compass,LSE,CPG,GB
03061,Comsys,TSE,1721,JP
03071,Conagra Brands,NYSE,CAG,US
03081,Concordia Financial,TSE,7186,JP
03091,ConocoPhillips,NYSE,COP,US
03101,Consolidated Edison,NYSE,ED,US
03111,Constellation Brands,NYSE,STZ,US
03121,Constellation Energy,NASDAQ,CEG,US
03131,Constellation Software,TSX,CSU,CA
03141,Continental,XETRA,CON,DE
03151,Copart,NASDAQ,CPRT,US
03161,Corning,NYSE,GLW,US
03171,Corpay,NYSE,CPAY,US
03181,Corteva,NYSE,CTVA,US
03191,Cosco Shipping,SHSE,601919,CN
03201,Cosmax,KRX,192820,KR
03211,Cosmo AM&T,KRX,005070,KR
03221,Cosmo Chemical,KRX,005420,KR
03231,CoStar,NASDAQ,CSGP,US
03241,Costco,NASDAQ,COST,US
03251,Costco Wholesale,NASDAQ,COST,US
03261,Coterra,NYSE,CTRA,US
03271,Coterra Energy,NYSE,CTRA,US
03281,Country Garden,HKEX,2007,CN
03291,Coway,KRX,021240,KR
03301,CP Kansas City,NYSE,CP,CA
03311,Credit Agricole,EURONEXT,ACA,FR
03321,Credit Saison,TSE,8253,JP
03331,Credit Suisse,SWX,CSGN,CH
03341,CRH,NYSE,CRH,IE
03351,Croda International,LSE,CRDA,GB
03361,CrowdStrike,NASDAQ,CRWD,US
03371,CrowdStrike Holdings,NASDAQ,CRWD,US
03381,Crown Castle,NYSE,CCI,US
03391,CS Wind,KRX,112610,KR
03401,CSL,ASX,CSL,AU
03411,CSPC Pharmaceutical,HKEX,1093,CN
03421,CSX Corporation,NASDAQ,CSX,US
03431,Cummins,NYSE,CMI,US
03441,CVS Health,NYSE,CVS,US
03451,CyberAgent,TSE,4751,JP
03461,CyberArk Software,NASDAQ,CYBR,IL
03471,D.R. Horton,NYSE,DHI,US
03481,Daesang,KRX,001680,KR
03491,Daewoo E&C,KRX,047040,KR
03501,Daewoong,KRX,069620,KR
03511,Daewoong Pharmaceutical,KRX,069620,KR
03521,Dai Ichi Life Holdings,TSE,8750,JP
03531,Dai Nippon Printing,TSE,7912,JP
03541,Dai-ichi Life Insurance,TSE,8750,JP
03551,Daiichi Sankyo,TSE,4568,JP
03561,Daikin Industries,TSE,6367,JP
03571,Daimler,XETRA,MBG,DE
03581,Daimler Truck Holding,XETRA,DTG,DE
03591,Daiwa House Industry,TSE,1925,JP
03601,Daiwa Securities,TSE,8601,JP
03611,Danaher,NYSE,DHR,US
03621,Danone,EURONEXT,BN,FR
03631,Danske Bank,CPH,DANSKE,DK
03641,Darden Restaurants,NYSE,DRI,US
03651,Dassault Systèmes,EURONEXT,DSY,FR
03661,Datadog,NASDAQ,DDOG,US
03671,DaVita,NYSE,DVA,US
03681,Dayforce,NYSE,DAY,US
03691,DB Insurance,KRX,005830,KR
03701,DBS Holdings,SGX,D05,SG
03711,DCC,LSE,DCC,IE
03721,Deckers Brands,NYSE,DECK,US
03731,Deere & Co,NYSE,DE,US
03741,Delhaize,EBR,DELB,BE
03751,Dell Technologies,NYSE,DELL,US
03761,Delta Air Lines,NYSE,DAL,US
03771,DeNA,TSE,2432,JP
03781,Denki Kagaku Kogyo K.K.,TSE,4061,JP
03791,Denso,TSE,6902,JP
03801,Dentium,KOSDAQ,145720,KR
03811,Dentsu,TSE,4324,JP
03821,Deutsche Bank,XETRA,DBK,DE
03831,Deutsche Börse,XETRA,DB1,DE
03841,Deutsche Post,XETRA,DHL,DE
03851,Deutsche Telekom,XETRA,DTE,DE
03861,Deutsche Wohnen,XETRA,DWN,DE
03871,Devon Energy,NYSE,DVN,US
03881,Dexcom,NASDAQ,DXCM,US
03891,DGB Financial,KRX,139130,KR
03901,Diageo,LSE,DGE,GB
03911,Diamondback Energy,NASDAQ,FANG,US
03921,DIC Corporation,TSE,4631,JP
03931,Digital Realty,NYSE,DLR,US
03941,Direct Line Insurance,LSE,DLG,GB
03951,Disco,TSE,6146,JP
03961,Discover Financial,NYSE,DFS,US
03971,The Walt Disney Company,NYSE,DIS,US
03981,Dixons Carphone,LSE,DC.,GB
03991,DL Group,KRX,000210,KR
04001,DL E&C,KRX,375500,KR
04011,DNB Bank,OSL,DNB,NO
04021,DocuSign,NASDAQ,DOCU,US
04031,Dollar General,NYSE,DG,US
04041,Dollar Tree,NASDAQ,DLTR,US
04051,Dollarama,TSX,DOL,CA
04061,Dominion Energy,NYSE,D,US
04071,Domino's,NYSE,DPZ,US
04081,Dongsuh,KRX,026960,KR
04091,Dongwon Systems,KRX,014820,KR
04101,DoorDash,NASDAQ,DASH,US
04111,Doosan,KRX,000150,KR
04121,Doosan Bobcat,KRX,241560,KR
04131,Doosan Enerbility,KRX,034020,KR
04141,Doosan Fuel Cell,KRX,336260,KR
04151,Doosan Robotics,KRX,454910,KR
04161,DoubleU Games,KOSDAQ,192080,KR
04171,Dover,NYSE,DOV,US
04181,Dow,NYSE,DOW,US
04191,Dowa,TSE,5714,JP
04201,DraftKings,NASDAQ,DKNG,US
04211,DSM Firmenich,EURONEXT,DSFIR,NL
04221,DSV,CPH,DSV,DK
04231,DTE Energy,NYSE,DTE,US
04241,Duke Energy,NYSE,DUK,US
04251,DuPont,NYSE,DD,US
04261,Dynatrace,NYSE,DT,US
04271,E.ON,XETRA,EOAN,DE
04281,East Japan Railway,TSE,9020,JP
04291,Eastman Chemical Company,NYSE,EMN,US
04301,Eaton Corporation,NYSE,ETN,IE
04311,Ebara,TSE,6361,JP
04321,eBay,NASDAQ,EBAY,US
04331,Ecolab,NYSE,ECL,US
04341,Ecopro Materials,KOSDAQ,383310,KR
04351,Edison International,NYSE,EIX,US
04361,EDP Energias de Portugal,ELI,EDP,PT
04371,Edwards Lifesciences,NYSE,EW,US
04381,Eiffage,EURONEXT,FGR,FR
04391,Eisai,TSE,4523,JP
04401,Electrolux,STO,ELUX-B,SE
04411,Electronic Arts,NASDAQ,EA,US
04421,Elevance Health,NYSE,ELV,US
04431,Emart,KRX,139480,KR
04441,EMCOR Group,NYSE,EME,US
04451,Emerson Electric,NYSE,EMR,US
04461,Enagas,BME,ENG,ES
04471,Enbridge,TSX,ENB,CA
04481,Endesa,BME,ELE,ES
04491,Enel,BIT,ENEL,IT
04501,ENEOS,TSE,5020,JP
04511,ENEOS Holdings,TSE,5020,JP
04521,Engie,EURONEXT,ENGI,FR
04531,Eni,BIT,ENI,IT
04541,ENN Energy,HKEX,2688,CN
04551,Enphase Energy,NASDAQ,ENPH,US
04561,Entegris,NASDAQ,ENTG,US
04571,Entergy,NYSE,ETR,US
04581,EOG Resources,NYSE,EOG,US
04591,EPAM Systems,NYSE,EPAM,US
04601,EQT Corporation,NYSE,EQT,US
04611,Equifax,NYSE,EFX,US
04621,Equinix,NASDAQ,EQIX,US
04631,Equinor,OSL,EQNR,NO
04641,Equitable Holdings,NYSE,EQH,US
04651,Equity Residential,NYSE,EQR,US
04661,Ericsson,STO,ERIC-B,SE
04671,Erie Indemnity,NASDAQ,ERIE,US
04681,Erste Bank,VIE,EBS,AT
04691,Essex Property Trust,NYSE,ESS,US
04701,EssilorLuxottica,EURONEXT,EL,FR
04711,Essity,STO,ESSITY-B,SE
04721,Estée Lauder Companies,NYSE,EL,US
04731,Everest,NYSE,EG,US
04741,Evergy,NYSE,EVRG,US
04751,Eversource Energy,NYSE,ES,US
04761,Exelon,NASDAQ,EXC,US
04771,Expand Energy,KRX,023350,KR
04781,Expedia,NASDAQ,EXPE,US
04791,Expeditors International,NASDAQ,EXPD,US
04801,Experian,LSE,EXPN,GB
04811,Extra Space Storage,NYSE,EXR,US
04821,Exxon Mobil,NYSE,XOM,US
04831,F&F,KRX,383220,KR
04841,F5,NASDAQ,FFIV,US
04851,FactSet Research Systems,NYSE,FDS,US
04861,Fair Isaac,NYSE,FICO,US
04871,Fairfax Financial Holdings,TSX,FFH,CA
04881,FANUC,TSE,6954,JP
04891,Fast Retailing,TSE,9983,JP
04901,Fastenal,NASDAQ,FAST,US
04911,Federal Realty Investment Trust,NYSE,FRT,US
04921,FedEx,NYSE,FDX,US
04931,Ferguson Enterprises,NYSE,FERG,US
04941,Ferrari,BIT,RACE,IT
04951,Ferrovial,BME,FER,ES
04961,Fiat Chrysler Automobiles,NYSE,FCAU,IT
04971,Fidelity National Information Services,NYSE,FIS,US
04981,Fifth Third Bancorp,NASDAQ,FITB,US
04991,Fila,KRX,081660,KR
05001,Fin Richemont Namen,SWX,CFR,CH
05011,First Citizens Bancshs,NASDAQ,FCNCA,US
05021,First Solar,NASDAQ,FSLR,US
05031,FirstEnergy,NYSE,FE,US
05041,Fiserv,NASDAQ,FISV,US
05051,Flutter Entertainment,LSE,FLTR,IE
05061,FNF,NYSE,FNF,US
05071,Foosung,KOSDAQ,093370,KR
05081,Ford Motor Company,NYSE,F,US
05091,Fortescue,ASX,FMG,AU
05101,Fortinet,NASDAQ,FTNT,US
05111,Fortis,TSX,FTS,CA
05121,Fortive,NYSE,FTV,US
05131,Fortum,HEL,FORTUM,FI
05141,Foshan Haitian Flavouring & Food,SZSE,603288,CN
05151,Fox Corporation,NASDAQ,FOXA,US
05161,Franco-Nevada,TSX,FNV,CA
05171,Franklin Resources,NYSE,BEN,US
05181,Freeport-McMoRan,NYSE,FCX,US
05191,Fresenius,XETRA,FRE,DE
05201,Fresenius Medical Care,XETRA,FME,DE
05211,Fuji Electric,TSE,6504,JP
05221,Fujifilm,TSE,4901,JP
05231,Fujikura,TSE,5803,JP
05241,Fujitsu,TSE,6702,JP
05251,Fukuoka Financial,TSE,8354,JP
05261,Furukawa Electric,TSE,5801,JP
05271,Galaxy Entertainment,HKEX,0027,HK
05281,Arthur J. Gallagher & Co.,NYSE,AJG,US
05291,Garmin,NYSE,GRMN,US
05301,Gartner,NYSE,IT,US
05311,Gas Natural SDG,BME,GAS,ES
05321,GE Aerospace,NYSE,GE,US
05331,GE HealthCare,NASDAQ,GEHC,US
05341,GE Vernova,NYSE,GEV,US
05351,GEA,XETRA,G1A,DE
05361,Geberit,SWX,GEBN,CH
05371,Geely Auto,HKEX,0175,CN
05381,Gemalto,EURONEXT,GTO,NL
05391,Gen Digital,NASDAQ,GEN,US
05401,Generac,NYSE,GNRC,US
05411,General Dynamics,NYSE,GD,US
05421,General Mills,NYSE,GIS,US
05431,General Motors,NYSE,GM,US
05441,Genmab,CPH,GMAB,DK
05451,Genuine Parts Company,NYSE,GPC,US
05461,GigaDevice,SZSE,603986,CN
05471,Gilead Sciences,NASDAQ,GILD,US
05481,Givaudan,SWX,GIVN,CH
05491,GKN,LSE,GKN,GB
05501,GlaxoSmithKline,LSE,GSK,GB
05511,Glencore,LSE,GLEN,GB
05521,Global Payments,NYSE,GPN,US
05531,Globe Life,NYSE,GL,US
05541,GoDaddy,NYSE,GDDY,US
05551,Goldman Sachs,NYSE,GS,US
05561,Goodman,ASX,GMG,AU
05571,Graco,NYSE,GGG,US
05581,W.W. Grainger,NYSE,GWW,US
05591,Grand Korea Leisure,KRX,114090,KR
05601,Great Wall Motor Company,HKEX,2333,CN
05611,Green Cross,KRX,006280,KR
05621,Green Cross Holdings,KRX,005250,KR
05631,Grifols,BME,GRF,ES
05641,Groupe Bruxelles Lambert,EBR,GBLB,BE
